modelo,encoder,classificador,teste,batch,value
Modelo0,Kyoto,camera4,camera4,64,0.9248554913294798
Modelo0,Kyoto,camera4,camera4,128,0.9582877675363225
Modelo0,Kyoto,camera4,camera4,256,0.9289173566630214
Modelo0,Kyoto,camera4,camera4,512,0.9432901109201687
Modelo0,Kyoto,camera4,camera4,1024,0.9387595688173723
Modelo0,Kyoto,camera4,camera5,64,0.8746040886841348
Modelo0,Kyoto,camera4,camera5,128,0.9109319512429216
Modelo0,Kyoto,camera4,camera5,256,0.8880890680487571
Modelo0,Kyoto,camera4,camera5,512,0.9165466935406469
Modelo0,Kyoto,camera4,camera5,1024,0.9105000479892504
Modelo0,Kyoto,camera4,camera6,64,0.8935746966381539
Modelo0,Kyoto,camera4,camera6,128,0.9245076586433261
Modelo0,Kyoto,camera4,camera6,256,0.9107320469464889
Modelo0,Kyoto,camera4,camera6,512,0.9300278496120947
Modelo0,Kyoto,camera4,camera6,1024,0.9310722100656456
Modelo0,Kyoto,camera4,camera7,64,0.7874869754665151
Modelo0,Kyoto,camera4,camera7,128,0.8348489154115752
Modelo0,Kyoto,camera4,camera7,256,0.8248555460831676
Modelo0,Kyoto,camera4,camera7,512,0.8598086577626219
Modelo0,Kyoto,camera4,camera7,1024,0.8570143033058634
Modelo0,Kyoto,camera4,camera8,64,0.8935808005314732
Modelo0,Kyoto,camera4,camera8,128,0.9197392459724298
Modelo0,Kyoto,camera4,camera8,256,0.9175801361900017
Modelo0,Kyoto,camera4,camera8,512,0.939960139511709
Modelo0,Kyoto,camera4,camera8,1024,0.9416209931905
Modelo0,Kyoto,camera4,camera9,64,0.7973619253316877
Modelo0,Kyoto,camera4,camera9,128,0.8532088861462511
Modelo0,Kyoto,camera4,camera9,256,0.8606140080222153
Modelo0,Kyoto,camera4,camera9,512,0.8798981795742055
Modelo0,Kyoto,camera4,camera9,1024,0.8598426411601358
Modelo0,Kyoto,camera5,PUC,64,0.08186024802992765
Modelo0,Kyoto,camera5,PUC,128,0.08127329258432475
Modelo0,Kyoto,camera5,PUC,256,0.09483691360440145
Modelo0,Kyoto,camera5,PUC,512,0.06737729920348495
Modelo0,Kyoto,camera5,PUC,1024,0.038060171183552045
Modelo0,Kyoto,camera5,UFPR04,64,0.30547131128180416
Modelo0,Kyoto,camera5,UFPR04,128,0.2744820158158782
Modelo0,Kyoto,camera5,UFPR04,256,0.26476951711497215
Modelo0,Kyoto,camera5,UFPR04,512,0.12702776754249218
Modelo0,Kyoto,camera5,UFPR04,1024,0.13038179189932259
Modelo0,Kyoto,camera5,UFPR05,64,0.3193654431944989
Modelo0,Kyoto,camera5,UFPR05,128,0.17302530385740567
Modelo0,Kyoto,camera5,UFPR05,256,0.10923183641463341
Modelo0,Kyoto,camera5,UFPR05,512,0.1516904424405103
Modelo0,Kyoto,camera5,UFPR05,1024,0.13715354223844137
Modelo0,Kyoto,camera5,camera1,64,0.7790645879732739
Modelo0,Kyoto,camera5,camera1,128,0.7863824371619472
Modelo0,Kyoto,camera5,camera1,256,0.77467387846007
Modelo0,Kyoto,camera5,camera1,512,0.894304804327076
Modelo0,Kyoto,camera5,camera1,1024,0.8666242443525294
Modelo0,Kyoto,camera5,camera2,64,0.8695970695970696
Modelo0,Kyoto,camera5,camera2,128,0.8664224664224665
Modelo0,Kyoto,camera5,camera2,256,0.8673992673992674
Modelo0,Kyoto,camera5,camera2,512,0.9399267399267399
Modelo0,Kyoto,camera5,camera2,1024,0.936996336996337
Modelo0,Kyoto,camera5,camera3,64,0.8990602893041918
Modelo0,Kyoto,camera5,camera3,128,0.9039172209903917
Modelo0,Kyoto,camera5,camera3,256,0.8956815542181396
Modelo0,Kyoto,camera5,camera3,512,0.9409777214655264
Modelo0,Kyoto,camera5,camera3,1024,0.9397106958082568
Modelo0,Kyoto,camera5,camera4,64,0.9037162162162162
Modelo0,Kyoto,camera5,camera4,128,0.9064913127413128
Modelo0,Kyoto,camera5,camera4,256,0.9118605212355212
Modelo0,Kyoto,camera5,camera4,512,0.9608470077220077
Modelo0,Kyoto,camera5,camera4,1024,0.9589165057915058
Modelo0,Kyoto,camera5,camera5,64,0.8245498462889768
Modelo0,Kyoto,camera5,camera5,128,0.8544137022397892
Modelo0,Kyoto,camera5,camera5,256,0.8457400087834871
Modelo0,Kyoto,camera5,camera5,512,0.9399429073342117
Modelo0,Kyoto,camera5,camera5,1024,0.9323671497584541
Modelo0,Kyoto,camera5,camera6,64,0.8812412969962204
Modelo0,Kyoto,camera5,camera6,128,0.9022777004177441
Modelo0,Kyoto,camera5,camera6,256,0.9125721106027451
Modelo0,Kyoto,camera5,camera6,512,0.9543962601949473
Modelo0,Kyoto,camera5,camera6,1024,0.9540481400437637
Modelo0,Kyoto,camera5,camera7,64,0.7880079568059107
Modelo0,Kyoto,camera5,camera7,128,0.8197878185090461
Modelo0,Kyoto,camera5,camera7,256,0.809510277540968
Modelo0,Kyoto,camera5,camera7,512,0.8943355119825708
Modelo0,Kyoto,camera5,camera7,1024,0.8805531874585583
Modelo0,Kyoto,camera5,camera8,64,0.8942866633449593
Modelo0,Kyoto,camera5,camera8,128,0.9190749045009134
Modelo0,Kyoto,camera5,camera8,256,0.9181614349775785
Modelo0,Kyoto,camera5,camera8,512,0.9500913469523335
Modelo0,Kyoto,camera5,camera8,1024,0.9536206610197642
Modelo0,Kyoto,camera5,camera9,64,0.7681271212588707
Modelo0,Kyoto,camera5,camera9,128,0.8057698241283554
Modelo0,Kyoto,camera5,camera9,256,0.7916538105522987
Modelo0,Kyoto,camera5,camera9,512,0.9230175871644554
Modelo0,Kyoto,camera5,camera9,1024,0.9014193150262265
Modelo0,Kyoto,camera6,PUC,64,0.1290736240137852
Modelo0,Kyoto,camera6,PUC,128,0.09379736600797223
Modelo0,Kyoto,camera6,PUC,256,0.09649641815743135
Modelo0,Kyoto,camera6,PUC,512,0.07005749334665966
Modelo0,Kyoto,camera6,PUC,1024,0.04402165842021767
Modelo0,Kyoto,camera6,UFPR04,64,0.35058530087015677
Modelo0,Kyoto,camera6,UFPR04,128,0.2748032463176592
Modelo0,Kyoto,camera6,UFPR04,256,0.24638379486598075
Modelo0,Kyoto,camera6,UFPR04,512,0.21521498823729487
Modelo0,Kyoto,camera6,UFPR04,1024,0.13852592991506288
Modelo0,Kyoto,camera6,UFPR05,64,0.3432397382151582
Modelo0,Kyoto,camera6,UFPR05,128,0.24365895587658715
Modelo0,Kyoto,camera6,UFPR05,256,0.23962360889103357
Modelo0,Kyoto,camera6,UFPR05,512,0.18031184968483277
Modelo0,Kyoto,camera6,UFPR05,1024,0.11461229906203818
Modelo0,Kyoto,camera6,camera1,64,0.7295577473751194
Modelo0,Kyoto,camera6,camera1,128,0.7881641743557111
Modelo0,Kyoto,camera6,camera1,256,0.7405027044225263
Modelo0,Kyoto,camera6,camera1,512,0.7946547884187083
Modelo0,Kyoto,camera6,camera1,1024,0.8311167674196628
Modelo0,Kyoto,camera6,camera2,64,0.8705738705738706
Modelo0,Kyoto,camera6,camera2,128,0.9015873015873016
Modelo0,Kyoto,camera6,camera2,256,0.8669108669108669
Modelo0,Kyoto,camera6,camera2,512,0.9181929181929182
Modelo0,Kyoto,camera6,camera2,1024,0.9191697191697191
Modelo0,Kyoto,camera6,camera3,64,0.9194382852919438
Modelo0,Kyoto,camera6,camera3,128,0.9222890930208003
Modelo0,Kyoto,camera6,camera3,256,0.8845950797170309
Modelo0,Kyoto,camera6,camera3,512,0.924506387921022
Modelo0,Kyoto,camera6,camera3,1024,0.9312638580931264
Modelo0,Kyoto,camera6,camera4,64,0.8845318532818532
Modelo0,Kyoto,camera6,camera4,128,0.9045004826254827
Modelo0,Kyoto,camera6,camera4,256,0.8932794401544402
Modelo0,Kyoto,camera6,camera4,512,0.919280888030888
Modelo0,Kyoto,camera6,camera4,1024,0.9335183397683398
Modelo0,Kyoto,camera6,camera5,64,0.8491697859679432
Modelo0,Kyoto,camera6,camera5,128,0.8848257990210193
Modelo0,Kyoto,camera6,camera5,256,0.8647662923505135
Modelo0,Kyoto,camera6,camera5,512,0.8989826278913523
Modelo0,Kyoto,camera6,camera5,1024,0.9105960264900662
Modelo0,Kyoto,camera6,camera6,64,0.9019381633594832
Modelo0,Kyoto,camera6,camera6,128,0.9263959390862944
Modelo0,Kyoto,camera6,camera6,256,0.9074757729580064
Modelo0,Kyoto,camera6,camera6,512,0.9402399630826027
Modelo0,Kyoto,camera6,camera6,1024,0.9550069220119981
Modelo0,Kyoto,camera6,camera7,64,0.772425878563986
Modelo0,Kyoto,camera6,camera7,128,0.8112626693189353
Modelo0,Kyoto,camera6,camera7,256,0.8008430425310221
Modelo0,Kyoto,camera6,camera7,512,0.8207824192478924
Modelo0,Kyoto,camera6,camera7,1024,0.8500994600738846
Modelo0,Kyoto,camera6,camera8,64,0.8977329347284504
Modelo0,Kyoto,camera6,camera8,128,0.9214416209931905
Modelo0,Kyoto,camera6,camera8,256,0.9054559043348281
Modelo0,Kyoto,camera6,camera8,512,0.9316973924597243
Modelo0,Kyoto,camera6,camera8,1024,0.9397940541438299
Modelo0,Kyoto,camera6,camera9,64,0.8134834927491515
Modelo0,Kyoto,camera6,camera9,128,0.8499691453255168
Modelo0,Kyoto,camera6,camera9,256,0.798981795742055
Modelo0,Kyoto,camera6,camera9,512,0.8471922246220303
Modelo0,Kyoto,camera6,camera9,1024,0.8658593026843567
Modelo0,Kyoto,camera7,PUC,64,0.09621354806316489
Modelo0,Kyoto,camera7,PUC,128,0.16367335104414424
Modelo0,Kyoto,camera7,PUC,256,0.08936809178191658
Modelo0,Kyoto,camera7,PUC,512,0.10570619697659014
Modelo0,Kyoto,camera7,PUC,1024,0.08435893386261471
Modelo0,Kyoto,camera7,UFPR04,64,0.1986243776159028
Modelo0,Kyoto,camera7,UFPR04,128,0.15722343470990052
Modelo0,Kyoto,camera7,UFPR04,256,0.18207155881824968
Modelo0,Kyoto,camera7,UFPR04,512,0.15495592528556446
Modelo0,Kyoto,camera7,UFPR04,1024,0.13426490178849806
Modelo0,Kyoto,camera7,UFPR05,64,0.2577796543716259
Modelo0,Kyoto,camera7,UFPR05,128,0.29205296015924237
Modelo0,Kyoto,camera7,UFPR05,256,0.204409325331001
Modelo0,Kyoto,camera7,UFPR05,512,0.18895557499170612
Modelo0,Kyoto,camera7,UFPR05,1024,0.220345628374099
Modelo0,Kyoto,camera7,camera1,64,0.8594972955774738
Modelo0,Kyoto,camera7,camera1,128,0.906076996500159
Modelo0,Kyoto,camera7,camera1,256,0.8418071905822463
Modelo0,Kyoto,camera7,camera1,512,0.879923639834553
Modelo0,Kyoto,camera7,camera1,1024,0.9029589564110723
Modelo0,Kyoto,camera7,camera2,64,0.8915750915750916
Modelo0,Kyoto,camera7,camera2,128,0.9326007326007326
Modelo0,Kyoto,camera7,camera2,256,0.9089133089133089
Modelo0,Kyoto,camera7,camera2,512,0.9308913308913309
Modelo0,Kyoto,camera7,camera2,1024,0.9416361416361416
Modelo0,Kyoto,camera7,camera3,64,0.9107802766339351
Modelo0,Kyoto,camera7,camera3,128,0.9327420546932742
Modelo0,Kyoto,camera7,camera3,256,0.9343258367648611
Modelo0,Kyoto,camera7,camera3,512,0.9428782599514307
Modelo0,Kyoto,camera7,camera3,1024,0.9460458240946046
Modelo0,Kyoto,camera7,camera4,64,0.9279681467181468
Modelo0,Kyoto,camera7,camera4,128,0.9375
Modelo0,Kyoto,camera7,camera4,256,0.9236245173745173
Modelo0,Kyoto,camera7,camera4,512,0.949203667953668
Modelo0,Kyoto,camera7,camera4,1024,0.9609676640926641
Modelo0,Kyoto,camera7,camera5,64,0.9021979076686822
Modelo0,Kyoto,camera7,camera5,128,0.928064113638545
Modelo0,Kyoto,camera7,camera5,256,0.9060850369517228
Modelo0,Kyoto,camera7,camera5,512,0.935406468950955
Modelo0,Kyoto,camera7,camera5,1024,0.9466839427968136
Modelo0,Kyoto,camera7,camera6,64,0.9074497712353292
Modelo0,Kyoto,camera7,camera6,128,0.9369902526357669
Modelo0,Kyoto,camera7,camera6,256,0.9271931569524567
Modelo0,Kyoto,camera7,camera6,512,0.9506664014322658
Modelo0,Kyoto,camera7,camera6,1024,0.9563357867515416
Modelo0,Kyoto,camera7,camera7,64,0.8901952085181899
Modelo0,Kyoto,camera7,camera7,128,0.9230257320319432
Modelo0,Kyoto,camera7,camera7,256,0.87122892635315
Modelo0,Kyoto,camera7,camera7,512,0.899622892635315
Modelo0,Kyoto,camera7,camera7,1024,0.9239130434782609
Modelo0,Kyoto,camera7,camera8,64,0.9114764989204451
Modelo0,Kyoto,camera7,camera8,128,0.9313652217239661
Modelo0,Kyoto,camera7,camera8,256,0.9337734595582129
Modelo0,Kyoto,camera7,camera8,512,0.9457316060455074
Modelo0,Kyoto,camera7,camera8,1024,0.951835243315064
Modelo0,Kyoto,camera7,camera9,64,0.8305307004011108
Modelo0,Kyoto,camera7,camera9,128,0.9015735883986424
Modelo0,Kyoto,camera7,camera9,256,0.8657821659981487
Modelo0,Kyoto,camera7,camera9,512,0.9016507250848503
Modelo0,Kyoto,camera7,camera9,1024,0.912295587781549
Modelo0,Kyoto,camera8,PUC,64,0.1929268332928672
Modelo0,Kyoto,camera8,PUC,128,0.10988560261937708
Modelo0,Kyoto,camera8,PUC,256,0.12070538372506913
Modelo0,Kyoto,camera8,PUC,512,0.07928613017210288
Modelo0,Kyoto,camera8,PUC,1024,0.08184374727442878
Modelo0,Kyoto,camera8,UFPR04,64,0.3108944379883412
Modelo0,Kyoto,camera8,UFPR04,128,0.24954886010411648
Modelo0,Kyoto,camera8,UFPR04,256,0.14529066636433208
Modelo0,Kyoto,camera8,UFPR04,512,0.21706678760050263
Modelo0,Kyoto,camera8,UFPR04,1024,0.1830352503235925
Modelo0,Kyoto,camera8,UFPR05,64,0.19790089573845643
Modelo0,Kyoto,camera8,UFPR05,128,0.16699339505986668
Modelo0,Kyoto,camera8,UFPR05,256,0.2522604578218777
Modelo0,Kyoto,camera8,UFPR05,512,0.22024911783333836
Modelo0,Kyoto,camera8,UFPR05,1024,0.21159332870886993
Modelo0,Kyoto,camera8,camera1,64,0.7489659560929048
Modelo0,Kyoto,camera8,camera1,128,0.7949093223035316
Modelo0,Kyoto,camera8,camera1,256,0.8275532930321349
Modelo0,Kyoto,camera8,camera1,512,0.77989182309895
Modelo0,Kyoto,camera8,camera1,1024,0.7754374801145403
Modelo0,Kyoto,camera8,camera2,64,0.8717948717948718
Modelo0,Kyoto,camera8,camera2,128,0.9076923076923077
Modelo0,Kyoto,camera8,camera2,256,0.897924297924298
Modelo0,Kyoto,camera8,camera2,512,0.9174603174603174
Modelo0,Kyoto,camera8,camera2,1024,0.8879120879120879
Modelo0,Kyoto,camera8,camera3,64,0.9047619047619048
Modelo0,Kyoto,camera8,camera3,128,0.9284130503642699
Modelo0,Kyoto,camera8,camera3,256,0.9407665505226481
Modelo0,Kyoto,camera8,camera3,512,0.9359096188364481
Modelo0,Kyoto,camera8,camera3,1024,0.9233449477351916
Modelo0,Kyoto,camera8,camera4,64,0.9016650579150579
Modelo0,Kyoto,camera8,camera4,128,0.925132722007722
Modelo0,Kyoto,camera8,camera4,256,0.9166264478764479
Modelo0,Kyoto,camera8,camera4,512,0.9177123552123552
Modelo0,Kyoto,camera8,camera4,1024,0.9087234555984556
Modelo0,Kyoto,camera8,camera5,64,0.8656780881082637
Modelo0,Kyoto,camera8,camera5,128,0.9030137249256167
Modelo0,Kyoto,camera8,camera5,256,0.9041174776849985
Modelo0,Kyoto,camera8,camera5,512,0.9036855744313274
Modelo0,Kyoto,camera8,camera5,1024,0.8876571647950859
Modelo0,Kyoto,camera8,camera6,64,0.9090909090909091
Modelo0,Kyoto,camera8,camera6,128,0.9321165705191964
Modelo0,Kyoto,camera8,camera6,256,0.9341058285259598
Modelo0,Kyoto,camera8,camera6,512,0.9339566341754526
Modelo0,Kyoto,camera8,camera6,1024,0.9308732842649692
Modelo0,Kyoto,camera8,camera7,64,0.7852609642890973
Modelo0,Kyoto,camera8,camera7,128,0.8270815572605854
Modelo0,Kyoto,camera8,camera7,256,0.859050866723501
Modelo0,Kyoto,camera8,camera7,512,0.8403429004452022
Modelo0,Kyoto,camera8,camera7,1024,0.8395851094060812
Modelo0,Kyoto,camera8,camera8,64,0.9225501543209876
Modelo0,Kyoto,camera8,camera8,128,0.9488811728395061
Modelo0,Kyoto,camera8,camera8,256,0.9545717592592593
Modelo0,Kyoto,camera8,camera8,512,0.9549575617283951
Modelo0,Kyoto,camera8,camera8,1024,0.9510995370370371
Modelo0,Kyoto,camera8,camera9,64,0.8072354211663066
Modelo0,Kyoto,camera8,camera9,128,0.8620796050601666
Modelo0,Kyoto,camera8,camera9,256,0.8978710274606603
Modelo0,Kyoto,camera8,camera9,512,0.8735729713051528
Modelo0,Kyoto,camera8,camera9,1024,0.8796667695155816
Modelo0,Kyoto,camera9,PUC,64,0.1692081758886246
Modelo0,Kyoto,camera9,PUC,128,0.13596386805995903
Modelo0,Kyoto,camera9,PUC,256,0.09391758579803547
Modelo0,Kyoto,camera9,PUC,512,0.10372610631672494
Modelo0,Kyoto,camera9,PUC,1024,0.11944896905636894
Modelo0,Kyoto,camera9,UFPR04,64,0.30137089840612985
Modelo0,Kyoto,camera9,UFPR04,128,0.2908458754948367
Modelo0,Kyoto,camera9,UFPR04,256,0.20227128860670993
Modelo0,Kyoto,camera9,UFPR04,512,0.17904821291913495
Modelo0,Kyoto,camera9,UFPR04,1024,0.17474939296883119
Modelo0,Kyoto,camera9,UFPR05,64,0.2560183370027445
Modelo0,Kyoto,camera9,UFPR05,128,0.17710890611333957
Modelo0,Kyoto,camera9,UFPR05,256,0.1327502488162379
Modelo0,Kyoto,camera9,UFPR05,512,0.11773682781916338
Modelo0,Kyoto,camera9,UFPR05,1024,0.13727418041439213
Modelo0,Kyoto,camera9,camera1,64,0.8096722876232898
Modelo0,Kyoto,camera9,camera1,128,0.8097995545657015
Modelo0,Kyoto,camera9,camera1,256,0.8311167674196628
Modelo0,Kyoto,camera9,camera1,512,0.8256442888959593
Modelo0,Kyoto,camera9,camera1,1024,0.8041998090995864
Modelo0,Kyoto,camera9,camera2,64,0.8989010989010989
Modelo0,Kyoto,camera9,camera2,128,0.9025641025641026
Modelo0,Kyoto,camera9,camera2,256,0.9086691086691087
Modelo0,Kyoto,camera9,camera2,512,0.9257631257631258
Modelo0,Kyoto,camera9,camera2,1024,0.9057387057387057
Modelo0,Kyoto,camera9,camera3,64,0.9205997254777742
Modelo0,Kyoto,camera9,camera3,128,0.9347481786506177
Modelo0,Kyoto,camera9,camera3,256,0.9387604265653046
Modelo0,Kyoto,camera9,camera3,512,0.9371766444937176
Modelo0,Kyoto,camera9,camera3,1024,0.9165874775630873
Modelo0,Kyoto,camera9,camera4,64,0.9237451737451737
Modelo0,Kyoto,camera9,camera4,128,0.9192205598455598
Modelo0,Kyoto,camera9,camera4,256,0.931648166023166
Modelo0,Kyoto,camera9,camera4,512,0.943653474903475
Modelo0,Kyoto,camera9,camera4,1024,0.9254946911196911
Modelo0,Kyoto,camera9,camera5,64,0.8884249928016125
Modelo0,Kyoto,camera9,camera5,128,0.8825703042518476
Modelo0,Kyoto,camera9,camera5,256,0.898166810634418
Modelo0,Kyoto,camera9,camera5,512,0.9151550052788175
Modelo0,Kyoto,camera9,camera5,1024,0.8932239178424033
Modelo0,Kyoto,camera9,camera6,64,0.9184901531728665
Modelo0,Kyoto,camera9,camera6,128,0.9248060473443406
Modelo0,Kyoto,camera9,camera6,256,0.9360453550825542
Modelo0,Kyoto,camera9,camera6,512,0.9472846628207678
Modelo0,Kyoto,camera9,camera6,1024,0.9309727471653073
Modelo0,Kyoto,camera9,camera7,64,0.8206876953680022
Modelo0,Kyoto,camera9,camera7,128,0.8147674528748697
Modelo0,Kyoto,camera9,camera7,256,0.8364592213697073
Modelo0,Kyoto,camera9,camera7,512,0.8512361466325661
Modelo0,Kyoto,camera9,camera7,1024,0.8366013071895425
Modelo0,Kyoto,camera9,camera8,64,0.9207357581797043
Modelo0,Kyoto,camera9,camera8,128,0.9225211758844046
Modelo0,Kyoto,camera9,camera8,256,0.9392542766982229
Modelo0,Kyoto,camera9,camera8,512,0.9512539445274871
Modelo0,Kyoto,camera9,camera8,1024,0.9404583956153463
Modelo0,Kyoto,camera9,camera9,64,0.872792937399679
Modelo0,Kyoto,camera9,camera9,128,0.8776083467094703
Modelo0,Kyoto,camera9,camera9,256,0.8972712680577849
Modelo0,Kyoto,camera9,camera9,512,0.9189406099518459
Modelo0,Kyoto,camera9,camera9,1024,0.8860353130016051
Modelo0,PKLot,camera1,camera1,64,0.9360858794384805
Modelo0,PKLot,camera1,camera1,128,0.9362510322047894
Modelo0,PKLot,camera1,camera1,256,0.9587118084227911
Modelo0,PKLot,camera1,camera1,512,0.9187448389760529
Modelo0,PKLot,camera1,camera1,1024,0.9542526837324525
Modelo0,PKLot,camera1,camera2,64,0.9506715506715506
Modelo0,PKLot,camera1,camera2,128,0.9457875457875458
Modelo0,PKLot,camera1,camera2,256,0.9553113553113554
Modelo0,PKLot,camera1,camera2,512,0.938949938949939
Modelo0,PKLot,camera1,camera2,1024,0.958974358974359
Modelo0,PKLot,camera1,camera3,64,0.9468905078661176
Modelo0,PKLot,camera1,camera3,128,0.9493189737092176
Modelo0,PKLot,camera1,camera3,256,0.9377045718509133
Modelo0,PKLot,camera1,camera3,512,0.9407665505226481
Modelo0,PKLot,camera1,camera3,1024,0.9501636574807306
Modelo0,PKLot,camera1,camera4,64,0.9491433397683398
Modelo0,PKLot,camera1,camera4,128,0.9501085907335908
Modelo0,PKLot,camera1,camera4,256,0.9584338803088803
Modelo0,PKLot,camera1,camera4,512,0.9450410231660231
Modelo0,PKLot,camera1,camera4,1024,0.950832528957529
Modelo0,PKLot,camera1,camera5,64,0.9263844898742681
Modelo0,PKLot,camera1,camera5,128,0.9316633074191382
Modelo0,PKLot,camera1,camera5,256,0.9356944044534025
Modelo0,PKLot,camera1,camera5,512,0.9200499088204243
Modelo0,PKLot,camera1,camera5,1024,0.9381898454746137
Modelo0,PKLot,camera1,camera6,64,0.9432066839069028
Modelo0,PKLot,camera1,camera6,128,0.940521185597772
Modelo0,PKLot,camera1,camera6,256,0.9501193554804058
Modelo0,PKLot,camera1,camera6,512,0.9394768251442212
Modelo0,PKLot,camera1,camera6,1024,0.9507161328824348
Modelo0,PKLot,camera1,camera7,64,0.8723595718480629
Modelo0,PKLot,camera1,camera7,128,0.8769536800227338
Modelo0,PKLot,camera1,camera7,256,0.8979350194183954
Modelo0,PKLot,camera1,camera7,512,0.8627450980392157
Modelo0,PKLot,camera1,camera7,1024,0.8886520791891636
Modelo0,PKLot,camera1,camera8,64,0.9378010297292808
Modelo0,PKLot,camera1,camera8,128,0.9397110114598903
Modelo0,PKLot,camera1,camera8,256,0.9400431821956485
Modelo0,PKLot,camera1,camera8,512,0.9362232187344295
Modelo0,PKLot,camera1,camera8,1024,0.9433233682112606
Modelo0,PKLot,camera1,camera9,64,0.8984881209503239
Modelo0,PKLot,camera1,camera9,128,0.9175408824436903
Modelo0,PKLot,camera1,camera9,256,0.9226319037334156
Modelo0,PKLot,camera1,camera9,512,0.9009564949089787
Modelo0,PKLot,camera1,camera9,1024,0.9204720765195927
Modelo0,PKLot,camera2,camera1,64,0.8482341711740375
Modelo0,PKLot,camera2,camera1,128,0.8460069996818327
Modelo0,PKLot,camera2,camera1,256,0.815272033089405
Modelo0,PKLot,camera2,camera1,512,0.9039770919503659
Modelo0,PKLot,camera2,camera1,1024,0.8761692650334075
Modelo0,PKLot,camera2,camera2,64,0.9603174603174603
Modelo0,PKLot,camera2,camera2,128,0.971655328798186
Modelo0,PKLot,camera2,camera2,256,0.971655328798186
Modelo0,PKLot,camera2,camera2,512,0.9807256235827665
Modelo0,PKLot,camera2,camera2,1024,0.9920634920634921
Modelo0,PKLot,camera2,camera3,64,0.9295744905501003
Modelo0,PKLot,camera2,camera3,128,0.9318973709217612
Modelo0,PKLot,camera2,camera3,256,0.9232393622637525
Modelo0,PKLot,camera2,camera3,512,0.9541759053954176
Modelo0,PKLot,camera2,camera3,1024,0.9485798754091437
Modelo0,PKLot,camera2,camera4,64,0.9298383204633205
Modelo0,PKLot,camera2,camera4,128,0.917953667953668
Modelo0,PKLot,camera2,camera4,256,0.9132480694980695
Modelo0,PKLot,camera2,camera4,512,0.9543918918918919
Modelo0,PKLot,camera2,camera4,1024,0.9577099420849421
Modelo0,PKLot,camera2,camera5,64,0.9099721662347634
Modelo0,PKLot,camera2,camera5,128,0.8914963048277186
Modelo0,PKLot,camera2,camera5,256,0.878683174968807
Modelo0,PKLot,camera2,camera5,512,0.9337268451866781
Modelo0,PKLot,camera2,camera5,1024,0.9298877051540455
Modelo0,PKLot,camera2,camera6,64,0.9101352695444599
Modelo0,PKLot,camera2,camera6,128,0.9023771633180824
Modelo0,PKLot,camera2,camera6,256,0.8970061666998209
Modelo0,PKLot,camera2,camera6,512,0.9404714541476029
Modelo0,PKLot,camera2,camera6,1024,0.9309230157151382
Modelo0,PKLot,camera2,camera7,64,0.8421426541631145
Modelo0,PKLot,camera2,camera7,128,0.8263711281614095
Modelo0,PKLot,camera2,camera7,256,0.8114521170787156
Modelo0,PKLot,camera2,camera7,512,0.8870417732310315
Modelo0,PKLot,camera2,camera7,1024,0.8856682769726248
Modelo0,PKLot,camera2,camera8,64,0.9245142002989537
Modelo0,PKLot,camera2,camera8,128,0.9248463710347118
Modelo0,PKLot,camera2,camera8,256,0.9174970935060621
Modelo0,PKLot,camera2,camera8,512,0.9482228865636937
Modelo0,PKLot,camera2,camera8,1024,0.9440707523667164
Modelo0,PKLot,camera2,camera9,64,0.8701018204257945
Modelo0,PKLot,camera2,camera9,128,0.8647022523912373
Modelo0,PKLot,camera2,camera9,256,0.8609996914532552
Modelo0,PKLot,camera2,camera9,512,0.9176180191298982
Modelo0,PKLot,camera2,camera9,1024,0.9146868250539957
Modelo0,PKLot,camera3,camera1,64,0.8416162901686287
Modelo0,PKLot,camera3,camera1,128,0.8536430162265352
Modelo0,PKLot,camera3,camera1,256,0.869424117085587
Modelo0,PKLot,camera3,camera1,512,0.8416799236398346
Modelo0,PKLot,camera3,camera1,1024,0.873814826598791
Modelo0,PKLot,camera3,camera2,64,0.9008547008547009
Modelo0,PKLot,camera3,camera2,128,0.8700854700854701
Modelo0,PKLot,camera3,camera2,256,0.9406593406593406
Modelo0,PKLot,camera3,camera2,512,0.9318681318681319
Modelo0,PKLot,camera3,camera2,1024,0.9594627594627595
