tipo_encoder,dataset_encoder,dataset_test,batch,tecnica_fusao,precision,precision_std,accuracy,accuracy_std
Encoder,camera2,camera1,64,vote,0.791258,0.0,0.694137,0.0
Encoder,camera2,camera2,64,mean_individual_models,0.901812,0.019897,0.888776,0.02253
Encoder,camera2,camera2,64,sum,0.914151,0.0,0.897959,0.0
Encoder,camera2,camera2,64,mean_probs,0.914151,0.0,0.897959,0.0
Encoder,camera2,camera2,64,max,0.9283,0.0,0.918367,0.0
Encoder,camera2,camera2,64,mult,0.914945,0.0,0.899093,0.0
Encoder,camera2,camera2,64,vote,0.914151,0.0,0.897959,0.0
Encoder,camera2,camera3,64,mean_individual_models,0.797699,0.056389,0.778495,0.053724
Encoder,camera2,camera3,64,sum,0.833329,0.0,0.805223,0.0
Encoder,camera2,camera3,64,mean_probs,0.833329,0.0,0.805223,0.0
Encoder,camera2,camera3,64,max,0.849999,0.0,0.828264,0.0
Encoder,camera2,camera3,64,mult,0.833165,0.0,0.803379,0.0
Encoder,camera2,camera3,64,vote,0.832855,0.0,0.804916,0.0
Encoder,camera2,camera4,64,mean_individual_models,0.822433,0.025742,0.771208,0.03641
Encoder,camera2,camera4,64,sum,0.838515,0.0,0.780034,0.0
Encoder,camera2,camera4,64,mean_probs,0.838515,0.0,0.780034,0.0
Encoder,camera2,camera4,64,max,0.840061,0.0,0.794251,0.0
Encoder,camera2,camera4,64,mult,0.834825,0.0,0.776129,0.0
Encoder,camera2,camera4,64,vote,0.838469,0.0,0.780347,0.0
Encoder,camera2,camera5,64,mean_individual_models,0.797928,0.020279,0.738845,0.025806
Encoder,camera2,camera5,64,sum,0.818979,0.0,0.753513,0.0
Encoder,camera2,camera5,64,mean_probs,0.818979,0.0,0.753513,0.0
Encoder,camera2,camera5,64,max,0.822596,0.0,0.757576,0.0
Encoder,camera2,camera5,64,mult,0.820631,0.0,0.752745,0.0
Encoder,camera2,camera5,64,vote,0.817449,0.0,0.752635,0.0
Encoder,camera2,camera6,64,mean_individual_models,0.81194,0.029455,0.763763,0.0337
Encoder,camera2,camera6,64,sum,0.839483,0.0,0.784495,0.0
Encoder,camera2,camera6,64,mean_probs,0.839483,0.0,0.784495,0.0
Encoder,camera2,camera6,64,max,0.845013,0.0,0.801684,0.0
Encoder,camera2,camera6,64,mult,0.839483,0.0,0.784495,0.0
Encoder,camera2,camera6,64,vote,0.83942,0.0,0.784379,0.0
Encoder,camera2,camera7,64,mean_individual_models,0.803751,0.022838,0.728106,0.027335
Encoder,camera2,camera7,64,sum,0.82032,0.0,0.730923,0.0
Encoder,camera2,camera7,64,mean_probs,0.82032,0.0,0.730923,0.0
Encoder,camera2,camera7,64,max,0.821151,0.0,0.735359,0.0
Encoder,camera2,camera7,64,mult,0.821358,0.0,0.731588,0.0
Encoder,camera2,camera7,64,vote,0.82087,0.0,0.732032,0.0
Encoder,camera2,camera8,64,mean_individual_models,0.828313,0.024553,0.780285,0.031805
Encoder,camera2,camera8,64,sum,0.848945,0.0,0.79186,0.0
Encoder,camera2,camera8,64,mean_probs,0.848945,0.0,0.79186,0.0
Encoder,camera2,camera8,64,max,0.852377,0.0,0.804109,0.0
Encoder,camera2,camera8,64,mult,0.846682,0.0,0.786265,0.0
Encoder,camera2,camera8,64,vote,0.848782,0.0,0.792052,0.0
Encoder,camera2,camera9,64,mean_individual_models,0.805562,0.015603,0.744101,0.02491
Encoder,camera2,camera9,64,sum,0.825007,0.0,0.75923,0.0
Encoder,camera2,camera9,64,mean_probs,0.825007,0.0,0.75923,0.0
Encoder,camera2,camera9,64,max,0.828478,0.0,0.769663,0.0
Encoder,camera2,camera9,64,mult,0.82499,0.0,0.758628,0.0
Encoder,camera2,camera9,64,vote,0.824147,0.0,0.75923,0.0
Encoder,camera2,PUC,64,mean_individual_models,0.663915,0.059465,0.650087,0.056996
Encoder,camera2,PUC,64,sum,0.678965,0.0,0.678203,0.0
Encoder,camera2,PUC,64,mean_probs,0.678965,0.0,0.678203,0.0
Encoder,camera2,PUC,64,max,0.652181,0.0,0.640688,0.0
Encoder,camera2,PUC,64,mult,0.650186,0.0,0.647019,0.0
Encoder,camera2,PUC,64,vote,0.676814,0.0,0.675876,0.0
Encoder,camera2,UFPR04,64,mean_individual_models,0.624097,0.156851,0.570626,0.106718
Encoder,camera2,UFPR04,64,sum,0.767454,0.0,0.66068,0.0
Encoder,camera2,UFPR04,64,mean_probs,0.767454,0.0,0.66068,0.0
Encoder,camera2,UFPR04,64,max,0.458942,0.0,0.459611,0.0
Encoder,camera2,UFPR04,64,mult,0.569637,0.0,0.574672,0.0
Encoder,camera2,UFPR04,64,vote,0.763786,0.0,0.66158,0.0
Encoder,camera2,UFPR05,64,mean_individual_models,0.558356,0.052711,0.503946,0.033763
Encoder,camera2,UFPR05,64,sum,0.581097,0.0,0.511578,0.0
Encoder,camera2,UFPR05,64,mean_probs,0.581097,0.0,0.511578,0.0
Encoder,camera2,UFPR05,64,max,0.612552,0.0,0.553352,0.0
Encoder,camera2,UFPR05,64,mult,0.580548,0.0,0.512272,0.0
Encoder,camera2,UFPR05,64,vote,0.581413,0.0,0.511757,0.0
Encoder,camera2,camera1,128,mean_individual_models,0.7904,0.018216,0.719339,0.030506
Encoder,camera2,camera1,128,sum,0.799181,0.0,0.716598,0.0
Encoder,camera2,camera1,128,mean_probs,0.799181,0.0,0.716598,0.0
Encoder,camera2,camera1,128,max,0.818049,0.0,0.760859,0.0
Encoder,camera2,camera1,128,mult,0.801656,0.0,0.724195,0.0
Encoder,camera2,camera1,128,vote,0.799445,0.0,0.716598,0.0
Encoder,camera2,camera2,128,mean_individual_models,0.938499,0.012215,0.931519,0.01475
Encoder,camera2,camera2,128,sum,0.947047,0.0,0.941043,0.0
Encoder,camera2,camera2,128,mean_probs,0.947047,0.0,0.941043,0.0
Encoder,camera2,camera2,128,max,0.958853,0.0,0.955782,0.0
Encoder,camera2,camera2,128,mult,0.951223,0.0,0.946712,0.0
Encoder,camera2,camera2,128,vote,0.946138,0.0,0.939909,0.0
Encoder,camera2,camera3,128,mean_individual_models,0.843862,0.050189,0.825991,0.049076
Encoder,camera2,camera3,128,sum,0.89042,0.0,0.868203,0.0
Encoder,camera2,camera3,128,mean_probs,0.89042,0.0,0.868203,0.0
Encoder,camera2,camera3,128,max,0.915038,0.0,0.904455,0.0
Encoder,camera2,camera3,128,mult,0.893537,0.0,0.872811,0.0
Encoder,camera2,camera3,128,vote,0.890174,0.0,0.868203,0.0
Encoder,camera2,camera4,128,mean_individual_models,0.847784,0.016929,0.804327,0.029735
Encoder,camera2,camera4,128,sum,0.859339,0.0,0.816279,0.0
Encoder,camera2,camera4,128,mean_probs,0.859339,0.0,0.816279,0.0
Encoder,camera2,camera4,128,max,0.876924,0.0,0.851742,0.0
Encoder,camera2,camera4,128,mult,0.861237,0.0,0.82284,0.0
Encoder,camera2,camera4,128,vote,0.858989,0.0,0.815654,0.0
Encoder,camera2,camera5,128,mean_individual_models,0.812365,0.018906,0.75404,0.02828
Encoder,camera2,camera5,128,sum,0.832135,0.0,0.768555,0.0
Encoder,camera2,camera5,128,mean_probs,0.832135,0.0,0.768555,0.0
Encoder,camera2,camera5,128,max,0.835134,0.0,0.786232,0.0
Encoder,camera2,camera5,128,mult,0.831939,0.0,0.770861,0.0
Encoder,camera2,camera5,128,vote,0.831652,0.0,0.767896,0.0
Encoder,camera2,camera6,128,mean_individual_models,0.840373,0.029372,0.796724,0.037606
Encoder,camera2,camera6,128,sum,0.863244,0.0,0.817144,0.0
Encoder,camera2,camera6,128,mean_probs,0.863244,0.0,0.817144,0.0
Encoder,camera2,camera6,128,max,0.881336,0.0,0.853369,0.0
Encoder,camera2,camera6,128,mult,0.866422,0.0,0.825335,0.0
Encoder,camera2,camera6,128,vote,0.863179,0.0,0.817028,0.0
Encoder,camera2,camera7,128,mean_individual_models,0.816113,0.014721,0.735448,0.024207
Encoder,camera2,camera7,128,sum,0.827447,0.0,0.735803,0.0
Encoder,camera2,camera7,128,mean_probs,0.827447,0.0,0.735803,0.0
Encoder,camera2,camera7,128,max,0.834431,0.0,0.75366,0.0
Encoder,camera2,camera7,128,mult,0.828879,0.0,0.736801,0.0
Encoder,camera2,camera7,128,vote,0.827864,0.0,0.73669,0.0
Encoder,camera2,camera8,128,mean_individual_models,0.848046,0.020771,0.807186,0.027358
Encoder,camera2,camera8,128,sum,0.867851,0.0,0.823881,0.0
Encoder,camera2,camera8,128,mean_probs,0.867851,0.0,0.823881,0.0
Encoder,camera2,camera8,128,max,0.880773,0.0,0.851948,0.0
Encoder,camera2,camera8,128,mult,0.869772,0.0,0.827257,0.0
Encoder,camera2,camera8,128,vote,0.867742,0.0,0.823688,0.0
Encoder,camera2,camera9,128,mean_individual_models,0.828921,0.009664,0.773716,0.020367
Encoder,camera2,camera9,128,sum,0.842096,0.0,0.785514,0.0
Encoder,camera2,camera9,128,mean_probs,0.842096,0.0,0.785514,0.0
Encoder,camera2,camera9,128,max,0.863158,0.0,0.830056,0.0
Encoder,camera2,camera9,128,mult,0.846426,0.0,0.79374,0.0
Encoder,camera2,camera9,128,vote,0.841887,0.0,0.785112,0.0
Encoder,camera2,PUC,128,mean_individual_models,0.681844,0.064347,0.662913,0.064063
Encoder,camera2,PUC,128,sum,0.726337,0.0,0.723741,0.0
Encoder,camera2,PUC,128,mean_probs,0.726337,0.0,0.723741,0.0
Encoder,camera2,PUC,128,max,0.692514,0.0,0.671572,0.0
Encoder,camera2,PUC,128,mult,0.69224,0.0,0.692047,0.0
Encoder,camera2,PUC,128,vote,0.726096,0.0,0.723544,0.0
Encoder,camera2,UFPR04,128,mean_individual_models,0.665772,0.130455,0.599648,0.091936
Encoder,camera2,UFPR04,128,sum,0.781527,0.0,0.660183,0.0
Encoder,camera2,UFPR04,128,mean_probs,0.781527,0.0,0.660183,0.0
Encoder,camera2,UFPR04,128,max,0.503456,0.0,0.492739,0.0
Encoder,camera2,UFPR04,128,mult,0.536214,0.0,0.548516,0.0
Encoder,camera2,UFPR04,128,vote,0.78049,0.0,0.660172,0.0
Encoder,camera2,UFPR05,128,mean_individual_models,0.604546,0.047609,0.567843,0.040047
Encoder,camera2,UFPR05,128,sum,0.630827,0.0,0.586862,0.0
Encoder,camera2,UFPR05,128,mean_probs,0.630827,0.0,0.586862,0.0
Encoder,camera2,UFPR05,128,max,0.666142,0.0,0.651366,0.0
Encoder,camera2,UFPR05,128,mult,0.644483,0.0,0.606987,0.0
Encoder,camera2,UFPR05,128,vote,0.631495,0.0,0.587287,0.0
Encoder,camera2,camera1,256,mean_individual_models,0.798807,0.021232,0.728109,0.039314
Encoder,camera2,camera1,256,sum,0.80817,0.0,0.732287,0.0
Encoder,camera2,camera1,256,mean_probs,0.80817,0.0,0.732287,0.0
Encoder,camera2,camera1,256,max,0.812301,0.0,0.7455,0.0
Encoder,camera2,camera1,256,mult,0.807385,0.0,0.731131,0.0
Encoder,camera2,camera1,256,vote,0.807844,0.0,0.732122,0.0
Encoder,camera2,camera2,256,mean_individual_models,0.950078,0.01558,0.944558,0.019264
Encoder,camera2,camera2,256,sum,0.955394,0.0,0.951247,0.0
Encoder,camera2,camera2,256,mean_probs,0.955394,0.0,0.951247,0.0
Encoder,camera2,camera2,256,max,0.964059,0.0,0.961451,0.0
Encoder,camera2,camera2,256,mult,0.958246,0.0,0.954649,0.0
Encoder,camera2,camera2,256,vote,0.955394,0.0,0.951247,0.0
Encoder,camera2,camera3,256,mean_individual_models,0.856155,0.044932,0.838218,0.046561
Encoder,camera2,camera3,256,sum,0.891454,0.0,0.869739,0.0
Encoder,camera2,camera3,256,mean_probs,0.891454,0.0,0.869739,0.0
Encoder,camera2,camera3,256,max,0.901838,0.0,0.885407,0.0
Encoder,camera2,camera3,256,mult,0.890918,0.0,0.866667,0.0
Encoder,camera2,camera3,256,vote,0.890761,0.0,0.869432,0.0
Encoder,camera2,camera4,256,mean_individual_models,0.858473,0.018718,0.816904,0.036031
Encoder,camera2,camera4,256,sum,0.867095,0.0,0.828152,0.0
Encoder,camera2,camera4,256,mean_probs,0.867095,0.0,0.828152,0.0
Encoder,camera2,camera4,256,max,0.873425,0.0,0.840025,0.0
Encoder,camera2,camera4,256,mult,0.863096,0.0,0.820809,0.0
Encoder,camera2,camera4,256,vote,0.867454,0.0,0.828777,0.0
Encoder,camera2,camera5,256,mean_individual_models,0.814813,0.01443,0.758608,0.027346
Encoder,camera2,camera5,256,sum,0.829389,0.0,0.770202,0.0
Encoder,camera2,camera5,256,mean_probs,0.829389,0.0,0.770202,0.0
Encoder,camera2,camera5,256,max,0.830421,0.0,0.772727,0.0
Encoder,camera2,camera5,256,mult,0.82742,0.0,0.764054,0.0
Encoder,camera2,camera5,256,vote,0.829732,0.0,0.770861,0.0
Encoder,camera2,camera6,256,mean_individual_models,0.849771,0.024823,0.804511,0.037039
Encoder,camera2,camera6,256,sum,0.86766,0.0,0.824296,0.0
Encoder,camera2,camera6,256,mean_probs,0.86766,0.0,0.824296,0.0
Encoder,camera2,camera6,256,max,0.871143,0.0,0.834449,0.0
Encoder,camera2,camera6,256,mult,0.861449,0.0,0.812875,0.0
Encoder,camera2,camera6,256,vote,0.867527,0.0,0.824296,0.0
Encoder,camera2,camera7,256,mean_individual_models,0.823789,0.012972,0.737278,0.028127
Encoder,camera2,camera7,256,sum,0.828085,0.0,0.736136,0.0
Encoder,camera2,camera7,256,mean_probs,0.828085,0.0,0.736136,0.0
Encoder,camera2,camera7,256,max,0.833045,0.0,0.746673,0.0
Encoder,camera2,camera7,256,mult,0.824422,0.0,0.727152,0.0
Encoder,camera2,camera7,256,vote,0.827896,0.0,0.736247,0.0
Encoder,camera2,camera8,256,mean_individual_models,0.856219,0.01874,0.81006,0.031687
Encoder,camera2,camera8,256,sum,0.868838,0.0,0.822338,0.0
Encoder,camera2,camera8,256,mean_probs,0.868838,0.0,0.822338,0.0
Encoder,camera2,camera8,256,max,0.880044,0.0,0.844136,0.0
Encoder,camera2,camera8,256,mult,0.866236,0.0,0.816937,0.0
Encoder,camera2,camera8,256,vote,0.868507,0.0,0.821952,0.0
Encoder,camera2,camera9,256,mean_individual_models,0.82739,0.011231,0.767275,0.023305
Encoder,camera2,camera9,256,sum,0.836791,0.0,0.778892,0.0
Encoder,camera2,camera9,256,mean_probs,0.836791,0.0,0.778892,0.0
Encoder,camera2,camera9,256,max,0.848164,0.0,0.798355,0.0
Encoder,camera2,camera9,256,mult,0.836964,0.0,0.773876,0.0
Encoder,camera2,camera9,256,vote,0.837058,0.0,0.778892,0.0
Encoder,camera2,PUC,256,mean_individual_models,0.74522,0.05668,0.734223,0.05627
Encoder,camera2,PUC,256,sum,0.796495,0.0,0.793141,0.0
Encoder,camera2,PUC,256,mean_probs,0.796495,0.0,0.793141,0.0
Encoder,camera2,PUC,256,max,0.758257,0.0,0.752073,0.0
Encoder,camera2,PUC,256,mult,0.794105,0.0,0.791626,0.0
Encoder,camera2,PUC,256,vote,0.796356,0.0,0.793031,0.0
Encoder,camera2,UFPR04,256,mean_individual_models,0.721088,0.075181,0.646728,0.043529
Encoder,camera2,UFPR04,256,sum,0.79364,0.0,0.664962,0.0
Encoder,camera2,UFPR04,256,mean_probs,0.79364,0.0,0.664962,0.0
Encoder,camera2,UFPR04,256,max,0.685246,0.0,0.67579,0.0
Encoder,camera2,UFPR04,256,mult,0.776852,0.0,0.671761,0.0
Encoder,camera2,UFPR04,256,vote,0.793523,0.0,0.665054,0.0
Encoder,camera2,UFPR05,256,mean_individual_models,0.608233,0.041045,0.573098,0.037916
Encoder,camera2,UFPR05,256,sum,0.627889,0.0,0.584615,0.0
Encoder,camera2,UFPR05,256,mean_probs,0.627889,0.0,0.584615,0.0
Encoder,camera2,UFPR05,256,max,0.65904,0.0,0.637444,0.0
Encoder,camera2,UFPR05,256,mult,0.630459,0.0,0.588437,0.0
Encoder,camera2,UFPR05,256,vote,0.628041,0.0,0.584749,0.0
Encoder,camera2,camera1,512,mean_individual_models,0.799575,0.02215,0.743386,0.033141
Encoder,camera2,camera1,512,sum,0.809285,0.0,0.751941,0.0
Encoder,camera2,camera1,512,mean_probs,0.809285,0.0,0.751941,0.0
Encoder,camera2,camera1,512,max,0.837143,0.0,0.801156,0.0
Encoder,camera2,camera1,512,mult,0.819708,0.0,0.769282,0.0
Encoder,camera2,camera1,512,vote,0.808615,0.0,0.751445,0.0
Encoder,camera2,camera2,512,mean_individual_models,0.95447,0.009603,0.95068,0.011676
Encoder,camera2,camera2,512,sum,0.962105,0.0,0.959184,0.0
Encoder,camera2,camera2,512,mean_probs,0.962105,0.0,0.959184,0.0
Encoder,camera2,camera2,512,max,0.975108,0.0,0.973923,0.0
Encoder,camera2,camera2,512,mult,0.967021,0.0,0.964853,0.0
Encoder,camera2,camera2,512,vote,0.961134,0.0,0.95805,0.0
Encoder,camera2,camera3,512,mean_individual_models,0.859394,0.037662,0.843257,0.037072
Encoder,camera2,camera3,512,sum,0.889362,0.0,0.869124,0.0
Encoder,camera2,camera3,512,mean_probs,0.889362,0.0,0.869124,0.0
Encoder,camera2,camera3,512,max,0.904139,0.0,0.894931,0.0
Encoder,camera2,camera3,512,mult,0.895583,0.0,0.87957,0.0
Encoder,camera2,camera3,512,vote,0.888917,0.0,0.868817,0.0
Encoder,camera2,camera4,512,mean_individual_models,0.872781,0.018763,0.840478,0.034943
Encoder,camera2,camera4,512,sum,0.889416,0.0,0.864084,0.0
Encoder,camera2,camera4,512,mean_probs,0.889416,0.0,0.864084,0.0
Encoder,camera2,camera4,512,max,0.904102,0.0,0.888767,0.0
Encoder,camera2,camera4,512,mult,0.888919,0.0,0.863303,0.0
Encoder,camera2,camera4,512,vote,0.889217,0.0,0.863771,0.0
Encoder,camera2,camera5,512,mean_individual_models,0.820253,0.016845,0.770312,0.026609
Encoder,camera2,camera5,512,sum,0.841212,0.0,0.786561,0.0
Encoder,camera2,camera5,512,mean_probs,0.841212,0.0,0.786561,0.0
Encoder,camera2,camera5,512,max,0.837221,0.0,0.801274,0.0
Encoder,camera2,camera5,512,mult,0.831637,0.0,0.780852,0.0
Encoder,camera2,camera5,512,vote,0.841015,0.0,0.786451,0.0
Encoder,camera2,camera6,512,mean_individual_models,0.86186,0.019006,0.826523,0.026408
Encoder,camera2,camera6,512,sum,0.880275,0.0,0.845178,0.0
Encoder,camera2,camera6,512,mean_probs,0.880275,0.0,0.845178,0.0
Encoder,camera2,camera6,512,max,0.895104,0.0,0.875519,0.0
Encoder,camera2,camera6,512,mult,0.880021,0.0,0.847254,0.0
Encoder,camera2,camera6,512,vote,0.880344,0.0,0.845293,0.0
Encoder,camera2,camera7,512,mean_individual_models,0.831027,0.009872,0.754614,0.0215
Encoder,camera2,camera7,512,sum,0.836066,0.0,0.752551,0.0
Encoder,camera2,camera7,512,mean_probs,0.836066,0.0,0.752551,0.0
Encoder,camera2,camera7,512,max,0.849089,0.0,0.786602,0.0
Encoder,camera2,camera7,512,mult,0.839419,0.0,0.759095,0.0
Encoder,camera2,camera7,512,vote,0.836224,0.0,0.752884,0.0
Encoder,camera2,camera8,512,mean_individual_models,0.866467,0.018265,0.83016,0.026126
Encoder,camera2,camera8,512,sum,0.885801,0.0,0.851755,0.0
Encoder,camera2,camera8,512,mean_probs,0.885801,0.0,0.851755,0.0
Encoder,camera2,camera8,512,max,0.905957,0.0,0.888696,0.0
Encoder,camera2,camera8,512,mult,0.885999,0.0,0.854456,0.0
Encoder,camera2,camera8,512,vote,0.885471,0.0,0.85137,0.0
Encoder,camera2,camera9,512,mean_individual_models,0.827169,0.014974,0.766633,0.038346
Encoder,camera2,camera9,512,sum,0.839437,0.0,0.780899,0.0
Encoder,camera2,camera9,512,mean_probs,0.839437,0.0,0.780899,0.0
Encoder,camera2,camera9,512,max,0.859498,0.0,0.835072,0.0
Encoder,camera2,camera9,512,mult,0.847123,0.0,0.803973,0.0
Encoder,camera2,camera9,512,vote,0.83954,0.0,0.7811,0.0
Encoder,camera2,PUC,512,mean_individual_models,0.761961,0.061915,0.753992,0.058612
Encoder,camera2,PUC,512,sum,0.805659,0.0,0.805635,0.0
Encoder,camera2,PUC,512,mean_probs,0.805659,0.0,0.805635,0.0
Encoder,camera2,PUC,512,max,0.76751,0.0,0.729248,0.0
Encoder,camera2,PUC,512,mult,0.810965,0.0,0.806875,0.0
Encoder,camera2,PUC,512,vote,0.805563,0.0,0.805539,0.0
Encoder,camera2,UFPR04,512,mean_individual_models,0.666545,0.062805,0.635398,0.052351
Encoder,camera2,UFPR04,512,sum,0.700737,0.0,0.67774,0.0
Encoder,camera2,UFPR04,512,mean_probs,0.700737,0.0,0.67774,0.0
Encoder,camera2,UFPR04,512,max,0.630984,0.0,0.599998,0.0
Encoder,camera2,UFPR04,512,mult,0.627982,0.0,0.63046,0.0
Encoder,camera2,UFPR04,512,vote,0.70044,0.0,0.677556,0.0
Encoder,camera2,UFPR05,512,mean_individual_models,0.637061,0.04254,0.61221,0.043879
Encoder,camera2,UFPR05,512,sum,0.659116,0.0,0.63095,0.0
Encoder,camera2,UFPR05,512,mean_probs,0.659116,0.0,0.63095,0.0
Encoder,camera2,UFPR05,512,max,0.683467,0.0,0.682293,0.0
Encoder,camera2,UFPR05,512,mult,0.667589,0.0,0.648328,0.0
Encoder,camera2,UFPR05,512,vote,0.659546,0.0,0.631203,0.0
Encoder,camera2,camera1,1024,mean_individual_models,0.821315,0.019006,0.784079,0.033426
Encoder,camera2,camera1,1024,sum,0.839046,0.0,0.803303,0.0
Encoder,camera2,camera1,1024,mean_probs,0.839046,0.0,0.803303,0.0
Encoder,camera2,camera1,1024,max,0.861482,0.0,0.845912,0.0
Encoder,camera2,camera1,1024,mult,0.839141,0.0,0.802642,0.0
Encoder,camera2,camera1,1024,vote,0.83924,0.0,0.803633,0.0
Encoder,camera2,camera2,1024,mean_individual_models,0.970601,0.009247,0.969274,0.010397
Encoder,camera2,camera2,1024,sum,0.976139,0.0,0.975057,0.0
Encoder,camera2,camera2,1024,mean_probs,0.976139,0.0,0.975057,0.0
Encoder,camera2,camera2,1024,max,0.98335,0.0,0.982993,0.0
Encoder,camera2,camera2,1024,mult,0.979258,0.0,0.978458,0.0
Encoder,camera2,camera2,1024,vote,0.976139,0.0,0.975057,0.0
Encoder,camera2,camera3,1024,mean_individual_models,0.884083,0.031008,0.876713,0.033583
Encoder,camera2,camera3,1024,sum,0.92788,0.0,0.922581,0.0
Encoder,camera2,camera3,1024,mean_probs,0.92788,0.0,0.922581,0.0
Encoder,camera2,camera3,1024,max,0.930797,0.0,0.929032,0.0
Encoder,camera2,camera3,1024,mult,0.929263,0.0,0.924117,0.0
Encoder,camera2,camera3,1024,vote,0.927254,0.0,0.921966,0.0
Encoder,camera2,camera4,1024,mean_individual_models,0.890323,0.022599,0.869817,0.036223
Encoder,camera2,camera4,1024,sum,0.911157,0.0,0.896735,0.0
Encoder,camera2,camera4,1024,mean_probs,0.911157,0.0,0.896735,0.0
Encoder,camera2,camera4,1024,max,0.924563,0.0,0.915951,0.0
Encoder,camera2,camera4,1024,mult,0.908515,0.0,0.893142,0.0
Encoder,camera2,camera4,1024,vote,0.911292,0.0,0.897204,0.0
Encoder,camera2,camera5,1024,mean_individual_models,0.841752,0.024157,0.811495,0.046684
Encoder,camera2,camera5,1024,sum,0.864738,0.0,0.839921,0.0
Encoder,camera2,camera5,1024,mean_probs,0.864738,0.0,0.839921,0.0
Encoder,camera2,camera5,1024,max,0.872075,0.0,0.853316,0.0
Encoder,camera2,camera5,1024,mult,0.866903,0.0,0.840031,0.0
Encoder,camera2,camera5,1024,vote,0.864506,0.0,0.839701,0.0
Encoder,camera2,camera6,1024,mean_individual_models,0.873462,0.026952,0.847647,0.041491
Encoder,camera2,camera6,1024,sum,0.89836,0.0,0.87748,0.0
Encoder,camera2,camera6,1024,mean_probs,0.89836,0.0,0.87748,0.0
Encoder,camera2,camera6,1024,max,0.917876,0.0,0.908283,0.0
Encoder,camera2,camera6,1024,mult,0.898054,0.0,0.877942,0.0
Encoder,camera2,camera6,1024,vote,0.897972,0.0,0.876904,0.0
Encoder,camera2,camera7,1024,mean_individual_models,0.84932,0.021366,0.794277,0.045491
Encoder,camera2,camera7,1024,sum,0.862239,0.0,0.808341,0.0
Encoder,camera2,camera7,1024,mean_probs,0.862239,0.0,0.808341,0.0
Encoder,camera2,camera7,1024,max,0.875504,0.0,0.837844,0.0
Encoder,camera2,camera7,1024,mult,0.859358,0.0,0.803017,0.0
Encoder,camera2,camera7,1024,vote,0.862638,0.0,0.808784,0.0
Encoder,camera2,camera8,1024,mean_individual_models,0.884315,0.024011,0.860262,0.039333
Encoder,camera2,camera8,1024,sum,0.90859,0.0,0.88966,0.0
Encoder,camera2,camera8,1024,mean_probs,0.90859,0.0,0.88966,0.0
Encoder,camera2,camera8,1024,max,0.930423,0.0,0.922936,0.0
Encoder,camera2,camera8,1024,mult,0.911107,0.0,0.893519,0.0
Encoder,camera2,camera8,1024,vote,0.908524,0.0,0.889564,0.0
